numero_station,date_heure,co,no,no2,pm2_5,pst,pm10,o3,so2,bc1_370nm,bc6_880nm,Benzene,Toluene,Ethylbenzene,M P-Xylene,O-Xylene
99,2020-05-23 02:00,N/M,0,2.999458,InVld,N/M,N/M,InVld,0.756893,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 03:00,N/M,0,1.343129,InVld,N/M,N/M,InVld,1.122552,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 04:00,N/M,0,2.511029,InVld,N/M,N/M,InVld,1.35696,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 05:00,N/M,0,1.379431,InVld,N/M,N/M,InVld,0.63701,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 06:00,N/M,0,1.280429,InVld,N/M,N/M,InVld,0.687377,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 07:00,N/M,0.053941,1.188248,InVld,N/M,N/M,InVld,0.637118,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 08:00,N/M,0.149608,1.291859,InVld,N/M,N/M,InVld,0.767962,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 09:00,N/M,0.155702,1.283954,InVld,N/M,N/M,InVld,0.763409,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 10:00,N/M,0.144723,1.225801,InVld,N/M,N/M,InVld,0.726284,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 11:00,N/M,0.083457,1.001986,InVld,N/M,N/M,InVld,0.294523,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 12:00,N/M,0.037285,0.835985,InVld,N/M,N/M,InVld,0.249118,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 13:00,N/M,0.028672,0.935868,InVld,N/M,N/M,InVld,0.426959,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 14:00,N/M,0.017093,0.944279,InVld,N/M,N/M,InVld,0.462549,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 15:00,N/M,0.016379,0.995158,InVld,N/M,N/M,InVld,0.522423,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 16:00,N/M,0.014542,0.993866,InVld,N/M,N/M,InVld,0.459544,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 17:00,N/M,0.004759,1.019901,InVld,N/M,N/M,InVld,0.533554,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 18:00,N/M,0.011761,1.385058,InVld,N/M,N/M,InVld,0.660066,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 19:00,N/M,0.003354,2.28285,InVld,N/M,N/M,InVld,1.263519,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 20:00,N/M,0,2.461,InVld,N/M,N/M,InVld,1.231135,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 21:00,N/M,0,2.463143,InVld,N/M,N/M,InVld,0.753965,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 22:00,N/M,0,3.388104,InVld,N/M,N/M,InVld,0.919489,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 23:00,N/M,0,3.563726,InVld,N/M,N/M,InVld,1.324419,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-23 00:00,N/M,0,2.828015,InVld,N/M,N/M,InVld,1.498744,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 01:00,N/M,0,2.328229,InVld,N/M,N/M,InVld,1.698405,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 02:00,N/M,0,2.019036,InVld,N/M,N/M,InVld,1.378519,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 03:00,N/M,0,2.087788,InVld,N/M,N/M,InVld,1.181797,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 04:00,N/M,0,2.09181,InVld,N/M,N/M,InVld,1.270532,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 05:00,N/M,0,2.271634,InVld,N/M,N/M,InVld,1.263723,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 06:00,N/M,0.248339,2.565862,InVld,N/M,N/M,InVld,1.263746,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 07:00,N/M,0.899294,3.463586,InVld,N/M,N/M,InVld,1.889979,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 08:00,N/M,1.587901,4.567337,InVld,N/M,N/M,InVld,1.818611,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 09:00,N/M,1.651005,5.018951,InVld,N/M,N/M,InVld,2.086035,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 10:00,N/M,0.859404,3.733668,InVld,N/M,N/M,InVld,0.923462,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 11:00,N/M,0.140471,1.835016,InVld,N/M,N/M,InVld,0.244019,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 12:00,N/M,0.116449,1.64195,InVld,N/M,N/M,InVld,0.210657,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 13:00,N/M,0,1.011726,InVld,N/M,N/M,InVld,0.231865,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 14:00,N/M,0,1.154543,InVld,N/M,N/M,InVld,0.334971,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 15:00,N/M,0.023408,1.577612,InVld,N/M,N/M,InVld,0.197732,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 16:00,N/M,0.014651,1.259554,InVld,N/M,N/M,InVld,0.13003,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 17:00,N/M,0.021777,1.375056,InVld,N/M,N/M,InVld,0.123874,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 18:00,N/M,0.076908,2.922621,InVld,N/M,N/M,InVld,0.142709,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 19:00,N/M,0,2.729383,InVld,N/M,N/M,InVld,0.106117,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 20:00,N/M,0,2.71284,InVld,N/M,N/M,InVld,0.102626,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 21:00,N/M,0,2.73104,InVld,N/M,N/M,InVld,0.097589,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 22:00,N/M,0,2.386151,InVld,N/M,N/M,InVld,0.085945,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 23:00,N/M,0,2.187834,InVld,N/M,N/M,InVld,0.108035,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-24 00:00,N/M,0,2.351011,InVld,N/M,N/M,InVld,0.146118,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 01:00,N/M,0,5.274702,InVld,N/M,N/M,InVld,0.164987,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 02:00,N/M,0,2.628073,InVld,N/M,N/M,InVld,0.158921,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 03:00,N/M,0,3.338246,InVld,N/M,N/M,InVld,0.362022,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 04:00,N/M,0,3.769037,InVld,N/M,N/M,InVld,0.151802,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 05:00,N/M,0,3.649828,InVld,N/M,N/M,InVld,0.129673,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 06:00,N/M,0.276169,4.283843,InVld,N/M,N/M,InVld,0.122071,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 07:00,N/M,23.17853,16.40406,InVld,N/M,N/M,InVld,0.223703,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 08:00,N/M,21.02312,12.0914,InVld,N/M,N/M,InVld,0.225535,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 09:00,N/M,0.308429,4.191112,InVld,N/M,N/M,InVld,0.131335,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 10:00,N/M,0.491344,3.23512,InVld,N/M,N/M,InVld,0.643333,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 11:00,N/M,0.309628,2.743757,InVld,N/M,N/M,InVld,0.296562,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 12:00,N/M,0.175938,2.808857,InVld,N/M,N/M,InVld,0.40121,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 13:00,N/M,0.496003,3.133846,InVld,N/M,N/M,InVld,0.203354,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 14:00,N/M,0.995615,3.423043,InVld,N/M,N/M,InVld,0.184405,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 15:00,N/M,0.231856,3.364893,InVld,N/M,N/M,InVld,0.529721,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 16:00,N/M,0.13082,2.967987,InVld,N/M,N/M,InVld,1.715654,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 17:00,N/M,0.443383,2.994368,InVld,N/M,N/M,InVld,0.594464,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 18:00,N/M,0.027319,2.795114,InVld,N/M,N/M,InVld,0.682491,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 19:00,N/M,0.001483,4.563048,InVld,N/M,N/M,InVld,0.486162,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 20:00,N/M,0,6.838632,InVld,N/M,N/M,InVld,0.477201,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 21:00,N/M,0,6.673405,InVld,N/M,N/M,InVld,0.34536,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 22:00,N/M,0.002383,6.422651,InVld,N/M,N/M,InVld,0.282626,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 23:00,N/M,0,5.914772,InVld,N/M,N/M,InVld,0.264043,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-25 00:00,N/M,0,5.271829,InVld,N/M,N/M,InVld,0.208297,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 01:00,N/M,0.878323,8.595082,InVld,N/M,N/M,InVld,0.17529,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 02:00,N/M,0,7.018807,InVld,N/M,N/M,InVld,0.123562,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 03:00,N/M,0,5.871056,InVld,N/M,N/M,InVld,0.089649,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 04:00,N/M,0,5.294451,InVld,N/M,N/M,InVld,0.079069,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 05:00,N/M,6.472233,10.94077,InVld,N/M,N/M,InVld,0.101198,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 06:00,N/M,7.831765,12.35481,InVld,N/M,N/M,InVld,0.126031,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 07:00,N/M,5.074448,9.545761,InVld,N/M,N/M,InVld,0.170908,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 08:00,N/M,6.723515,9.805918,InVld,N/M,N/M,InVld,1.966398,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 09:00,N/M,2.425889,6.511676,InVld,N/M,N/M,InVld,2.866127,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 10:00,N/M,1.034755,4.091176,InVld,N/M,N/M,InVld,1.280058,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 11:00,N/M,2.178661,6.053916,InVld,N/M,N/M,InVld,1.244343,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 12:00,N/M,0.764133,3.629508,InVld,N/M,N/M,InVld,0.746909,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 13:00,N/M,0.153615,2.442476,InVld,N/M,N/M,InVld,0.478899,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 14:00,N/M,0.060881,2.466233,InVld,N/M,N/M,InVld,0.408775,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 15:00,N/M,0.034728,2.201144,InVld,N/M,N/M,InVld,0.42814,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 16:00,N/M,0.021635,2.174526,InVld,N/M,N/M,InVld,0.391319,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 17:00,N/M,0.048436,2.838239,InVld,N/M,N/M,InVld,0.344215,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 18:00,N/M,0.002688,2.285826,InVld,N/M,N/M,InVld,0.311538,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 19:00,N/M,0,2.770394,InVld,N/M,N/M,InVld,0.239414,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 20:00,N/M,0,6.028639,InVld,N/M,N/M,InVld,0.21435,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 21:00,N/M,0,12.00928,InVld,N/M,N/M,InVld,0.262214,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 22:00,N/M,0,8.595012,InVld,N/M,N/M,InVld,0.403337,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 23:00,N/M,0,9.377796,InVld,N/M,N/M,InVld,0.361871,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-26 00:00,N/M,0.567417,21.46642,InVld,N/M,N/M,InVld,0.292919,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 01:00,N/M,0,9.535489,InVld,N/M,N/M,InVld,0.280243,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 02:00,N/M,0,7.033536,InVld,N/M,N/M,InVld,0.303687,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 03:00,N/M,0,8.329,InVld,N/M,N/M,InVld,0.340631,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 04:00,N/M,0.017929,12.38328,InVld,N/M,N/M,InVld,0.292836,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 05:00,N/M,0.439218,15.64188,InVld,N/M,N/M,InVld,0.254859,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 06:00,N/M,3.714174,17.14861,InVld,N/M,N/M,InVld,0.296198,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 07:00,N/M,2.003331,9.392184,InVld,N/M,N/M,InVld,0.461315,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 08:00,N/M,1.297546,6.777543,InVld,N/M,N/M,InVld,0.322815,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 09:00,N/M,1.234868,6.852344,InVld,N/M,N/M,InVld,0.231913,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 10:00,N/M,0.658057,5.576826,InVld,N/M,N/M,InVld,0.177661,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 11:00,N/M,0.1929,3.614001,InVld,N/M,N/M,InVld,0.208884,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 12:00,N/M,0.10739,2.321568,InVld,N/M,N/M,InVld,0.227761,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 13:00,N/M,0.07269,1.634492,InVld,N/M,N/M,InVld,0.188775,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 14:00,N/M,0.052475,1.591372,InVld,N/M,N/M,InVld,0.157786,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 15:00,N/M,0.130847,1.645611,InVld,N/M,N/M,InVld,0.182648,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 16:00,N/M,0.017366,1.471583,InVld,N/M,N/M,InVld,0.186725,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 17:00,N/M,0.024017,1.929175,InVld,N/M,N/M,InVld,0.163655,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 18:00,N/M,0.087149,2.634464,InVld,N/M,N/M,InVld,0.142084,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 19:00,N/M,0,2.824723,InVld,N/M,N/M,InVld,0.122194,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 20:00,N/M,0,6.592467,InVld,N/M,N/M,InVld,0.119612,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 21:00,N/M,0,6.558875,InVld,N/M,N/M,InVld,0.119485,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 22:00,N/M,0,6.357141,InVld,N/M,N/M,InVld,0.314933,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 23:00,N/M,0,5.613859,InVld,N/M,N/M,InVld,0.283766,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-27 00:00,N/M,0,7.543532,InVld,N/M,N/M,InVld,0.187153,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 01:00,N/M,0.005822,7.600708,InVld,N/M,N/M,InVld,0.150036,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 02:00,N/M,0,7.832215,InVld,N/M,N/M,InVld,0.152768,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 03:00,N/M,0,6.875695,InVld,N/M,N/M,InVld,0.166988,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 04:00,N/M,0,4.016536,InVld,N/M,N/M,InVld,0.207929,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 05:00,N/M,0.048668,7.170487,InVld,N/M,N/M,InVld,0.219545,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 06:00,N/M,0.445033,5.902707,InVld,N/M,N/M,InVld,0.197742,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 07:00,N/M,1.185212,3.762516,InVld,N/M,N/M,InVld,0.171061,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 08:00,N/M,0.298224,2.163697,InVld,N/M,N/M,InVld,0.153637,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 09:00,N/M,0.240373,1.792472,InVld,N/M,N/M,InVld,0.133716,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 10:00,N/M,0.223462,1.745565,InVld,N/M,N/M,InVld,0.122721,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 11:00,N/M,0.156039,1.843909,InVld,N/M,N/M,InVld,0.122868,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 12:00,N/M,0.125625,1.833129,InVld,N/M,N/M,InVld,0.106379,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 13:00,N/M,0.20588,1.724086,InVld,N/M,N/M,InVld,0.066192,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 14:00,N/M,<Samp,<Samp,InVld,N/M,N/M,InVld,<Samp,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 15:00,N/M,0.288415,1.979089,InVld,N/M,N/M,InVld,0.090708,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 16:00,N/M,0.09711,1.332486,InVld,N/M,N/M,InVld,0.067446,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 17:00,N/M,0.095923,1.720695,InVld,N/M,N/M,InVld,0.059719,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 18:00,N/M,0.109756,3.4902,InVld,N/M,N/M,InVld,0.077596,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 19:00,N/M,0.036224,3.89533,InVld,N/M,N/M,InVld,0.073192,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 20:00,N/M,0,2.905405,InVld,N/M,N/M,InVld,0.069816,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 21:00,N/M,0.009363,2.532732,InVld,N/M,N/M,InVld,0.047242,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 22:00,N/M,0.022657,2.832628,InVld,N/M,N/M,InVld,0.05008,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 23:00,N/M,0.035096,2.740688,InVld,N/M,N/M,InVld,0.040357,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-28 00:00,N/M,0,2.758523,InVld,N/M,N/M,InVld,0.031493,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 01:00,N/M,0,1.706529,InVld,N/M,N/M,InVld,0.055325,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 02:00,N/M,0,1.789325,InVld,N/M,N/M,InVld,0.044183,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 03:00,N/M,0,1.9685,InVld,N/M,N/M,InVld,0.04715,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 04:00,N/M,0,3.584036,InVld,N/M,N/M,InVld,0.068939,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 05:00,N/M,0.059572,4.993861,InVld,N/M,N/M,InVld,0.056857,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 06:00,N/M,0.694489,5.137116,InVld,N/M,N/M,InVld,0.047504,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 07:00,N/M,1.640588,5.183607,InVld,N/M,N/M,InVld,0.259856,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 08:00,N/M,0.907297,2.921606,InVld,N/M,N/M,InVld,0.713846,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 09:00,N/M,0.275094,1.591364,InVld,N/M,N/M,InVld,0.363196,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 10:00,N/M,0.321088,1.811975,InVld,N/M,N/M,InVld,0.24302,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 11:00,N/M,0.260517,1.95615,InVld,N/M,N/M,InVld,0.197662,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 12:00,N/M,0.087917,1.650756,InVld,N/M,N/M,InVld,0.171129,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 13:00,N/M,0.119687,2.075154,InVld,N/M,N/M,InVld,0.158133,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 14:00,N/M,<Samp,<Samp,InVld,N/M,N/M,InVld,<Samp,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 15:00,N/M,0.189807,5.075458,InVld,N/M,N/M,InVld,0.031948,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 16:00,N/M,0.231867,5.220136,InVld,N/M,N/M,InVld,0.036042,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 17:00,N/M,0.164296,5.583384,InVld,N/M,N/M,InVld,0.017,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 18:00,N/M,0.116608,5.537977,InVld,N/M,N/M,InVld,0.010436,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 19:00,N/M,0.087805,4.983129,InVld,N/M,N/M,InVld,0.014165,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 20:00,N/M,0.091966,5.187119,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 21:00,N/M,0.08094,4.407312,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 22:00,N/M,0.061523,3.916887,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 23:00,N/M,0.047726,3.32044,InVld,N/M,N/M,InVld,0.000262,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-29 00:00,N/M,0.020966,3.468946,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 01:00,N/M,0.013461,2.726087,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 02:00,N/M,0,2.631912,InVld,N/M,N/M,InVld,0.002658,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 03:00,N/M,0,2.128683,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 04:00,N/M,0,1.446194,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 05:00,N/M,0,0.95107,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 06:00,N/M,0,0.790607,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 07:00,N/M,0,0.703688,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 08:00,N/M,0,0.669326,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 09:00,N/M,0,0.57677,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 10:00,N/M,0,0.514715,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 11:00,N/M,0,0.532855,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 12:00,N/M,0,0.54237,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 13:00,N/M,0,0.552395,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 14:00,N/M,0.014495,0.879574,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 15:00,N/M,0.035803,1.141139,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 16:00,N/M,0,0.87994,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 17:00,N/M,0,1.014981,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 18:00,N/M,0,0.993014,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 19:00,N/M,0,1.187564,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
